DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6q25.1	6	151721367	NR	ESR1			ENSG00000091831			rs7772579-A	rs7772579	0	7772579	intron_variant	0	0.28	4E-15	14.397940008672037		0.028	[0.02-0.036] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6p21.31	6	34231315	NR	CYCSP55 - HMGA1	ENSG00000214810	ENSG00000137309		11249	5558	rs2780226-T	rs2780226	0	2780226	downstream_gene_variant	1	0.1	7E-12	11.154901959985743		0.039	[0.027-0.051] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6p22.3	6	19919755	NR	ID4 - NA	ENSG00000172201			77558		rs1202309-A	rs1202309	0	1202309	intergenic_variant	1	0.3	1E-10	10.0		0.023	[0.015-0.031] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6q27	6	165771537	NR	PDE10A			ENSG00000112541			rs1472267-A	rs1472267	0	1472267	intron_variant	0	0.38	2E-10	9.698970004336019		0.021	[0.015-0.027] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6q21	6	109016944	NR	SESN1			ENSG00000080546			rs12197912-T	rs12197912	0	12197912	intron_variant	0	0.12	4E-10	9.397940008672037		0.03	[0.02-0.04] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6p21.31	6	35509255	NR	TULP1			ENSG00000112041			rs2064317-A	rs2064317	0	2064317	missense_variant	0	0.39	2E-9	8.698970004336019		0.02	[0.014-0.026] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6q24.2	6	142711919	NR	NA - HIVEP2		ENSG00000010818			39550	rs9390019-T	rs9390019	0	9390019	intergenic_variant	1	0.22	3E-9	8.522878745280337		0.023	[0.015-0.031] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	6q24.1	6	141557783	NR	RN7SKP106 - RPS3AP23	ENSG00000222764	ENSG00000218351		71371	77867	rs6930558-T	rs6930558	0	6930558	intergenic_variant	1	0.25	4E-9	8.397940008672037		0.022	[0.014-0.03] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7p15.3	7	23463355	NR	IGF2BP3			ENSG00000136231			rs12534093-A	rs12534093	0	12534093	intron_variant	0	0.24	2E-10	9.698970004336019		0.024	[0.016-0.032] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7q11.23	7	73462115	NR	BAZ1B			ENSG00000009954			rs11972595-T	rs11972595	0	11972595	intron_variant	0	0.07	2E-9	8.698970004336019		0.037	[0.025-0.049] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7p22.3	7	2721301	NR	AMZ1			ENSG00000174945			rs798548-T	rs798548	0	798548	intron_variant	0	0.29	3E-9	8.522878745280337		0.021	[0.013-0.029] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7q21.3	7	93486987	NR	CALCR			ENSG00000004948			rs2301680-A	rs2301680	0	2301680	5_prime_UTR_variant	0	0.5	5E-9	8.301029995663981		0.019	[0.013-0.025] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7p12.3	7	47236139	NR	NA - TNS3		ENSG00000136205			39015	rs10265057-A	rs10265057	0	10265057	intergenic_variant	1	0.1	1E-8	8.0		0.032	[0.02-0.044] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	7p13	7	44223429	NR	CAMK2B			ENSG00000058404			rs2075067-A	rs2075067	0	2075067	intron_variant	0	0.13	3E-8	7.522878745280337		0.027	[0.017-0.037] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8p11.21	8	41675996	NR	ANK1			ENSG00000029534			rs13266210-A	rs13266210	0	13266210	intron_variant	0	0.21	1E-9	9.0		0.024	[0.016-0.032] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8q24.3	8	141237880	NR	SLC45A4			ENSG00000022567			rs12543725-A	rs12543725	0	12543725	intron_variant	0	0.41	2E-9	8.698970004336019		0.02	[0.014-0.026] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8q23.1	8	105627695	NR	ZFPM2, ZFPM2-AS1			ENSG00000169946, ENSG00000251003			rs2197131-T	rs2197131	0	2197131	intron_variant	0	0.21	2E-9	8.698970004336019		0.023	[0.015-0.031] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8q24.13	8	125488108	NR	TRIB1 - LINC00861	ENSG00000173334	ENSG00000245164		49705	371613	rs8180991-C	rs8180991	0	8180991	intron_variant	1	0.24	1E-8	8.0		0.022	[0.014-0.03] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8q12.1	8	56223330	NR	CHCHD7 - SDR16C5	ENSG00000170791	ENSG00000170786		4521	76675	rs6984782-T	rs6984782	0	6984782	downstream_gene_variant	1	0.14	2E-8	7.698970004336019		0.027	[0.017-0.037] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	8q23.1	8	105102944	NR	ZFPM2			ENSG00000169946			rs7819593-T	rs7819593	0	7819593	intron_variant	0	0.25	4E-8	7.3979400086720375		0.021	[0.013-0.029] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	9q22.32	9	95494027	NR	PTCH1			ENSG00000185920			rs10512249-A	rs10512249	0	10512249	intron_variant	0	0.09	2E-15	14.698970004336019		0.044	[0.032-0.056] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	9q33.2	9	122998584	NR	RABGAP1			ENSG00000011454			rs587364-T	rs587364	0	587364	intron_variant	0	0.16	2E-12	11.698970004336019		0.033	[0.023-0.043] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	9q33.1	9	116360063	NR	PAPPA			ENSG00000182752			rs751543-T	rs751543	0	751543	intron_variant	0	0.29	3E-9	8.522878745280337		0.021	[0.013-0.029] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	9q31.3	9	111139029	NR	RNY4P18 - MIR7702	ENSG00000212409	ENSG00000274263		41616	132127	rs2418135-A	rs2418135	0	2418135	intergenic_variant	1	0.48	1E-8	8.0		0.018	[0.012-0.024] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	9q33.2	9	120871670	NR	PHF19			ENSG00000119403			rs3933326-A	rs3933326	0	3933326	intron_variant	0	0.32	2E-8	7.698970004336019		0.02	[0.012-0.028] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	10q23.33	10	92710223	NR	HHEX - Y_RNA	ENSG00000152804	ENSG00000264495		14576	276	rs11187144-T	rs11187144	0	11187144	intergenic_variant	1	0.39	3E-15	14.522878745280337		0.026	[0.02-0.032] z score decrease	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-15	31097437	Plotnikov D	2019-05-16	Br J Ophthalmol	www.ncbi.nlm.nih.gov/pubmed/31097437	Association between birth weight and refractive error in adulthood: a Mendelian randomisation study.	Birth weight	188,039 European ancestry individuals	NA	10q25.3	10	114045297	NR	ADRB1			ENSG00000043591			rs1801253-C	rs1801253	0	1801253	missense_variant	0	0.27	2E-14	13.698970004336019		0.028	[0.02-0.036] z score increase	Affymetrix [up to 10400000] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009437	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	10q23.33	10	92732959	NR	Y_RNA - EXOC6	ENSG00000264495	ENSG00000138190		22351	93872	rs2497304-T	rs2497304	0	2497304	intergenic_variant	1	0.48	8E-13	12.096910013008056		0.026933711	[0.02-0.034] unit decrease	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	10q24.33	10	103141734	NR	NT5C2			ENSG00000076685			rs12220375-T	rs12220375	0	12220375	intron_variant	0	0.92	3E-8	7.522878745280337		0.038177736	[0.025-0.052] unit decrease	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	10q25.3	10	114033028	NR	NHLRC2 - ADRB1	ENSG00000196865	ENSG00000043591		115834	10838	rs740746-A	rs740746	0	740746	regulatory_region_variant	1	0.73	8E-19	18.096910013008056		0.037240412	[0.029-0.045] unit increase	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	11p15.5	11	2129214	NR	IGF2			ENSG00000167244			rs2585-T	rs2585	0	2585	3_prime_UTR_variant	0	0.28	1E-8	8.0		0.024330052	[0.016-0.033] unit increase	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	12p13.1	12	12737692	NR	APOLD1			ENSG00000178878			rs11055034-A	rs11055034	0	11055034	intron_variant	0	0.27	2E-8	7.698970004336019		0.02369687	[0.015-0.032] unit decrease	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	12q14.3	12	65964567	NR	HMGA2			ENSG00000149948			rs1042725-T	rs1042725	0	1042725	3_prime_UTR_variant	0	0.49	2E-33	32.69897000433602		0.044908717	[0.038-0.052] unit decrease	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	12q23.2	12	102601100	NR							rs7964361-A	rs7964361	0	7964361	intergenic_variant	1	0.085	2E-8	7.698970004336019		0.03859654	[0.025-0.052] unit increase	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
2020-01-27	31681408	Yang XL	2019-10-11	Front Genet	www.ncbi.nlm.nih.gov/pubmed/31681408	Three Novel Loci for Infant Head Circumference Identified by a Joint Association Analysis.	Birth weight (MTAG)	up to 182,902 European ancestry individuals	NA	13q14.11	13	40088605	NR	LINC00598			ENSG00000215483			rs7998537-A	rs7998537	0	7998537	intron_variant	0	0.32	4E-8	7.3979400086720375		0.02242137	[0.014-0.03] unit decrease	NR [1977400] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST009498	Genome-wide genotyping array
